PC1,PC2,Cluster
-2.565966198132941,1.0447316710222827,3
-0.4184560786420965,-3.285264153289244,0
-1.628452255863028,1.267675211959352,1
-2.8921930120856985,-0.0721674212061669,3
2.093985448693497,-0.6987415816912655,2
-1.3611160578183037,1.3570483254248145,1
0.9757442784863128,-2.455326911250007,0
0.5668084259592299,-1.0805936609986648,0
1.487982197972296,0.1450442029556147,2
-1.5436694782283822,1.4614237888384811,1
-1.078917779428689,2.288208951763888,1
2.402161027703087,0.6077226224066395,2
2.8656075018491856,-0.8020291326754363,2
0.084970193650207,0.8776101568020295,1
3.181741740748782,0.8937256976350765,2
0.8820632279964584,-0.7097225882995055,2
-0.958613338891458,1.7958285248953594,1
-1.0376979510687157,0.8054126112361233,1
-1.7017134753611338,-0.1724431189698568,3
-2.202239177877064,-0.1275988902439105,3
-2.866714775801062,-0.5746335878834858,3
0.3813618164253159,2.5185664155334084,1
-0.4424972025732626,-3.031487945939972,0
1.8232355552992885,-0.8894972878121089,2
-1.5021831324852526,-2.297383612063812,0
1.0916779912393753,-0.1387680137946663,2
3.410523569835645,0.4699217434583876,2
3.311630554634585,0.3766199547042262,2
2.382023157552879,0.3488868700686844,2
0.8343357495180441,-1.754610610257576,0
-2.144640880360946,1.257255829187799,3
-0.9400879332230174,-2.013026358795848,0
2.9292462143887925,1.1482763055279517,2
2.4246909746009715,-0.1036281801984616,2
-0.4738181126182396,-2.186200387863198,0
-1.1467412170807156,-2.225394861545049,0
-1.3279816531140978,0.5571966087767436,3
-3.003439611954718,-0.4786521456626811,3
2.2950685307295693,-0.5824675502834034,2
-1.3875698589336696,0.102815024105966,3
-0.3363582383906364,-2.938635028578529,0
4.077943550868449,-0.016256373912909,2
0.4092797095231704,1.245173233142037,1
0.9907729507596102,-0.963704647486918,2
-2.545231234275747,1.1571351730540582,3
-2.3501191977479103,0.9962844060970756,3
-1.2727660818428663,2.6871836775458644,1
1.1849393029258712,0.5436391267127424,2
-3.668738798111319,0.0527918567671073,3
2.6033426155123616,-1.3062727203710631,2
-0.5870565768137704,-2.5027017207131634,0
-2.9859993922035284,-0.4845477050604351,3
1.6095843700499295,1.0567238390631295,2
1.443932586715892,-0.0700547319655882,2
2.1951066560283814,0.7387489757590354,2
-1.4987189074557143,-1.337278070752799,0
2.839754337267073,-0.4790518932505473,2
-0.8806703830058334,-2.794410207725966,0
0.0945801339256382,0.9692849819353456,1
-1.0004117379719308,-1.5505999984050995,0
-0.4376901842678901,-3.0272826507696164,0
1.2028242640148,-1.6129583653705413,0
